Occupancy,DamageLevel,DamageType,FloodDepth,assessment_level,water_location,Latitude,Longitude,BldgValue,EstLoss,owner_renter,insurance_yesno
manufactured_home,Affected,,,,,26.455885929689284,-81.82932387612334,14183.0,2127.45,,
manufactured_home,Affected,,,,,26.455504931767923,-81.82900004532054,23537.0,3530.5499999999997,,
manufactured_home,Affected,,,,,26.455593567989673,-81.8288947367798,,,,
multi_family,Affected,,,,,26.45547312632224,-81.82859435922985,53486.0,8022.9,,
manufactured_home,Affected,,,,,26.45518251597804,-81.82929662069603,57771.0,8665.65,,
multi_family,Affected,,,,,26.454640905470047,-81.82906767484245,,,,
manufactured_home,Affected,,,,,26.454734803162953,-81.8289038407305,18624.0,2793.6,,
manufactured_home,Affected,,,,,26.455164696479578,-81.82881187279794,14728.0,2209.2,,
multi_family,Affected,,,,,26.45458109141416,-81.82856877410794,40082.0,6012.3,,
manufactured_home,Affected,,,,,26.45470639625329,-81.8287404658031,21205.0,3180.75,,
multi_family,Affected,,,,,26.454806309239395,-81.82853643451897,27338.0,4100.7,,
manufactured_home,Affected,,,,,26.45481656812866,-81.8282728220023,28930.0,4339.5,,
single_family,Affected,,,,,26.455528670537205,-81.82794303503333,84371.0,12655.65,,
manufactured_home,Affected,,,,,26.454790008425828,-81.82787073118921,45434.0,6815.099999999999,,
manufactured_home,Affected,,,,,26.454626159281407,-81.82762592155929,,,,
manufactured_home,Affected,,,,,26.45473823959134,-81.82770012914148,77541.0,11631.15,,
single_family,Affected,,,,,26.455375915940657,-81.8271406707469,29256.0,4388.4,,
single_family,Affected,,,,,26.45483608852332,-81.82723347555134,36797.0,5519.55,,
single_family,Affected,,,,,26.45542359306558,-81.82687711773525,150892.0,22633.8,,
multi_family,Affected,,,,,26.454639567904508,-81.82701081340278,18925.0,2838.75,,
multi_family,Affected,,,,,26.454916612793152,-81.82664390718298,103773.0,15565.949999999999,,
multi_family,Affected,,,,,26.454644831669047,-81.82566839945575,4508.0,676.1999999999999,,
single_family,Affected,,,,,26.454950450349763,-81.8259150488632,84144.0,12621.6,,
manufactured_home,Minor,,,,,26.455315784639744,-81.82599026591315,18786.0,4696.5,,
single_family,Affected,,,,,26.455393198743558,-81.82562330421506,42263.0,6339.45,,
multi_family,Minor,,,,,26.454805344536588,-81.82558793410236,15892.0,3973.0,,
single_family,Affected,,,,,26.455342711929582,-81.82546068271344,36706.0,5505.9,,
manufactured_home,Affected,,,,,26.45538900933118,-81.82520270667548,16186.0,2427.9,,
single_family,Affected,,,,,26.454881126041574,-81.82530529056763,85680.0,12852.0,,
single_family,Affected,,,,,26.45500680774421,-81.82534881356403,85680.0,12852.0,,
manufactured_home,Affected,,,,,26.455078986433996,-81.82473926806823,149338.0,22400.7,,
single_family,Affected,,,,,26.45498390677603,-81.82492954818832,135695.0,20354.25,,
single_family,Affected,,,,,26.455422165501993,-81.82487010982668,54083.0,8112.45,,
manufactured_home,Affected,,,,,26.456150075625995,-81.83198555735599,,,,
manufactured_home,Affected,,,,,26.45630430615237,-81.83131267411497,,,,
manufactured_home,Affected,,,,,26.455769001719098,-81.83285365139325,,,,
manufactured_home,Affected,,,,,26.45574337798355,-81.83325135629485,,,,
manufactured_home,Affected,,,,,26.456129075036834,-81.83119520830576,,,,
manufactured_home,Affected,,,,,26.455797400034967,-81.83086938069007,,,,
manufactured_home,Affected,,,,,26.455768401914156,-81.83139293376233,,,,
manufactured_home,Affected,,,,,26.455628806501302,-81.83225115562439,,,,
manufactured_home,Affected,,,,,26.455624211485226,-81.83207303290338,,,,
manufactured_home,Affected,,,,,26.45563977888128,-81.83138028634437,,,,
manufactured_home,Affected,,,,,26.455666827884205,-81.83088441521659,,,,
manufactured_home,Affected,,,,,26.456300467468036,-81.8307298435226,,,,
manufactured_home,Affected,,,,,26.456478225763504,-81.82970218929663,,,,
manufactured_home,Affected,,,,,26.45595762037929,-81.832275547106,,,,
manufactured_home,Affected,,,,,26.45676117373233,-81.82998083393313,,,,
manufactured_home,Affected,,,,,26.45664078908366,-81.83043183018532,,,,
manufactured_home,Affected,,,,,26.457893612254026,-81.83233822752236,44890.0,6733.575,,
manufactured_home,Affected,,,,,26.457421263198153,-81.83268189177078,,,,
manufactured_home,Affected,,,,,26.457563829785155,-81.83267238460044,,,,
manufactured_home,Affected,,,,,26.45751093621002,-81.83242704795688,,,,
manufactured_home,Affected,,,,,26.457627968404793,-81.83241754078679,44890.0,6733.575,,
manufactured_home,Affected,,,,,26.457250068377498,-81.83243233431568,,,,
manufactured_home,Affected,,,,,26.457276141861733,-81.83267776629832,,,,
multi_family,Affected,,,,,26.692165255879978,-81.79614998976908,0.0,0.0,,
manufactured_home,Destroyed,,,,,26.498115037000048,-81.96535564499999,44890.0,44890.5,,
single_family,Affected,,,,,26.450167583160866,-81.82660929597101,204608.0,30691.199999999997,,
single_family,Affected,,,,,26.450705738995403,-81.8265814660366,300506.0,45075.9,,
single_family,Affected,,,,,26.45088181326453,-81.82647660891692,,,,
multi_family,Affected,,,,,26.692362888886965,-81.79568566698843,173318.0,25997.7,,
multi_family,Affected,,,,,26.692143814870814,-81.7950089164227,20955.0,3143.25,,
multi_family,Major,,,,,26.692157112236824,-81.79635546883524,109711.0,54855.5,,
single_family,Minor,,,,,26.452083595424327,-81.82396215403706,201862.0,50465.5,,
single_family,Minor,,,,,26.452511759871356,-81.82315048305568,424899.0,106224.75,,
multi_family,Minor,,,,,26.467100864019628,-81.84520523004134,1744810.0,436202.5,,
multi_family,Minor,,,,,26.466863862865868,-81.84498355239235,1744810.0,436202.5,,
multi_family,Minor,,,,,26.466498929936407,-81.8448765508571,1744810.0,436202.5,,
multi_family,Minor,,,,,26.46578613714119,-81.84466217951231,1770771.0,442692.75,,
multi_family,Minor,,,,,26.46510989530653,-81.84427131068217,1766522.0,441630.5,,
multi_family,Minor,,,,,26.464692562728807,-81.84414973818777,1747708.0,436927.0,,
multi_family,Minor,,,,,26.464540646071118,-81.84369866543716,1750492.0,437623.0,,
single_family,Minor,,,,,26.469998406295442,-81.84150143516983,926549.0,231637.25,,
single_family,Minor,,,,,26.469801074502417,-81.84183792787121,809193.0,202298.25,,
single_family,Minor,,,,,26.46971117463886,-81.84208511536195,551900.0,137975.0,,
single_family,Minor,,,,,26.469647549462472,-81.842400496206,570399.0,142599.75,,
single_family,Minor,,,,,26.469548295064307,-81.84267126335284,481310.0,120327.5,,
single_family,Minor,,,,,26.46957333557461,-81.84292665834248,568909.0,142227.25,,
single_family,Minor,,,,,26.469570037532236,-81.84325229038151,606567.0,151641.75,,
single_family,Minor,,,,,26.46962191647595,-81.84376109716487,554684.0,138671.0,,
single_family,Minor,,,,,26.469694939075136,-81.84413599083805,593360.0,148340.0,,
single_family,Minor,,,,,26.469679927155898,-81.84434719190142,509885.0,127471.25,,
single_family,Minor,,,,,26.469039588482445,-81.8438512008428,768516.0,192129.0,,
single_family,Minor,,,,,26.46902753667839,-81.8435730634989,639703.0,159925.75,,
single_family,Minor,,,,,26.469042116434302,-81.84326166182517,661183.0,165295.75,,
single_family,Minor,,,,,26.469028537623615,-81.84299081083527,679987.0,169996.75,,
single_family,Minor,,,,,26.469030179510597,-81.84271807663855,683866.0,170966.5,,
single_family,Minor,,,,,26.469021590323205,-81.84237080692596,664566.0,166141.5,,
single_family,Minor,,,,,26.469197335652623,-81.84179673986408,494840.0,123710.0,,
single_family,Minor,,,,,26.46926906809718,-81.84152446568223,531136.0,132784.0,,
single_family,Minor,,,,,26.46949954891637,-81.84133030445915,506849.0,126712.25,,
single_family,Minor,,,,,26.469601365828982,-81.84105707296823,560758.0,140189.5,,
single_family,Minor,,,,,26.469742475011,-81.84075661112806,653254.0,163313.5,,
single_family,Minor,,,,,26.465973470981663,-81.83966226217493,603896.0,150974.0,,
single_family,Minor,,,,,26.46567803433927,-81.83980213605723,626612.0,156653.0,,
single_family,Minor,,,,,26.46552713696357,-81.84006130911338,638209.0,159552.25,,
single_family,Minor,,,,,26.465331571087823,-81.84024645369183,566633.0,141658.25,,
single_family,Minor,,,,,26.465206926204146,-81.8405107852591,543493.0,135873.25,,
single_family,Minor,,,,,26.465136346770468,-81.84080158039046,568335.0,142083.75,,
single_family,Minor,,,,,26.46514369610359,-81.84121077106549,640279.0,160069.75,,
single_family,Minor,,,,,26.465028726605215,-81.84260311219504,531408.0,132852.0,,
single_family,Minor,,,,,26.465119107893848,-81.84289392256737,597350.0,149337.5,,
multi_family,Minor,,,,,26.464989858312553,-81.84323080730644,461278.0,115319.5,,
single_family,Minor,,,,,26.464455138050592,-81.84259991869952,572383.0,143095.75,,
single_family,Minor,,,,,26.464526346693543,-81.84233423315237,623294.0,155823.5,,
single_family,Minor,,,,,26.46458257683011,-81.84169180622555,655669.0,163917.25,,
single_family,Minor,,,,,26.464585685949118,-81.84114552738637,629329.0,157332.25,,
single_family,Minor,,,,,26.46458326432692,-81.84083790689286,680908.0,170227.0,,
single_family,Minor,,,,,26.464595904125474,-81.84055514779627,947128.0,236782.0,,
single_family,Minor,,,,,26.464717965355273,-81.84032108279327,586447.0,146611.75,,
single_family,Minor,,,,,26.46484540374627,-81.84005274675309,630254.0,157563.5,,
single_family,Minor,,,,,26.465179001313764,-81.83952868274693,565462.0,141365.5,,
single_family,Minor,,,,,26.466372619504295,-81.83789527271796,1003516.0,250879.0,,
single_family,Minor,,,,,26.466083911588257,-81.83800568279254,849393.0,212348.25,,
single_family,Minor,,,,,26.465231918332233,-81.83808598215876,669546.0,167386.5,,
single_family,Minor,,,,,26.46479386758644,-81.83780557582185,666580.0,166645.0,,
single_family,Minor,,,,,26.46448196935688,-81.83764334133316,603055.0,150763.75,,
single_family,Minor,,,,,26.463922374065362,-81.83763391289554,,,,
single_family,Minor,,,,,26.46366493973291,-81.83776150158754,904242.0,226060.5,,
single_family,Minor,,,,,26.463697637224584,-81.83694101523162,1030509.0,257627.25,,
single_family,Minor,,,,,26.464007307768867,-81.8370582341233,946578.0,236644.5,,
single_family,Minor,,,,,26.464280994555324,-81.83702562423366,960263.0,240065.75,,
single_family,Minor,,,,,26.46587632367744,-81.83747004183859,769342.0,192335.5,,
multi_family,Minor,,,,,26.46579708931387,-81.83604010344409,1346014.0,336503.5,,
multi_family,Minor,,,,,26.464906824421,-81.83595615362442,1370449.0,342612.25,,
multi_family,Minor,,,,,26.46414431604133,-81.83556676991095,918758.0,229689.5,,
multi_family,Minor,,,,,26.46383050392684,-81.83499024614997,930333.0,232583.25,,
multi_family,Minor,,,,,26.46423419694924,-81.8351097744031,1383177.0,345794.25,,
multi_family,Minor,,,,,26.464665801712055,-81.83515714618477,1361973.0,340493.25,,
multi_family,Minor,,,,,26.46530654558124,-81.83385348561333,1348249.0,337062.25,,
multi_family,Major,,,,,26.692023811513504,-81.79646838432595,0.0,0.0,,
manufactured_home,Affected,,,,,26.720814542479737,-81.7248687639675,20479.0,3071.85,,
manufactured_home,Affected,,,,,26.444037733123544,-81.8313159677116,3052.0,457.8,,
manufactured_home,Affected,,,,,26.44376881391843,-81.83140357978222,2982.0,447.3,,
manufactured_home,Affected,,,,,26.4439625869782,-81.8315649730856,2826.0,423.9,,
manufactured_home,Affected,,,,,26.44400580747577,-81.83145158100466,1737.0,260.55,,
manufactured_home,Affected,,,,,26.443748324500245,-81.83162867778606,2942.0,441.3,,
manufactured_home,Affected,,,,,26.44400863592367,-81.83177168073739,2094.0,314.09999999999997,,
manufactured_home,Affected,,,,,26.44400209820653,-81.83190622732928,2227.0,334.05,,
manufactured_home,Affected,,,,,26.443746942027765,-81.83218360595943,1849.0,277.34999999999997,,
manufactured_home,Affected,,,,,26.443748477047166,-81.8320753569003,2019.0,302.84999999999997,,
manufactured_home,Minor,,,,,26.443749764388812,-81.83197543704166,1797.0,449.25,,
multi_family,Affected,,,,,26.443977139465705,-81.83213045884294,,,,
manufactured_home,Affected,,,,,26.44398232473932,-81.83224515075341,2100.0,315.0,,
manufactured_home,Affected,,,,,26.443968403730576,-81.83245846942107,1940.0,291.0,,
manufactured_home,Affected,,,,,26.444000440915993,-81.83258424099702,2416.0,362.4,,
manufactured_home,Affected,,,,,26.44372310002338,-81.83253291619384,3461.0,519.15,,
manufactured_home,Affected,,,,,26.44373396000305,-81.83264769633841,3204.0,480.59999999999997,,
manufactured_home,Affected,,,,,26.44373293426409,-81.83274580237405,2394.0,359.09999999999997,,
manufactured_home,Minor,,,,,26.44398371885469,-81.83270589963844,3032.0,758.0,,
manufactured_home,Affected,,,,,26.44393648351044,-81.83311407485714,3179.0,476.84999999999997,,
manufactured_home,Affected,,,,,26.444052780724917,-81.83310106300151,2948.0,442.2,,
manufactured_home,Affected,,,,,26.444132989628635,-81.83310710915354,3265.0,489.75,,
manufactured_home,Affected,,,,,26.444108262386646,-81.8324804132133,2933.0,439.95,,
manufactured_home,Affected,,,,,26.444137979633467,-81.83259661317408,3336.0,500.4,,
manufactured_home,Affected,,,,,26.44412859959277,-81.83272334005491,2905.0,435.75,,
manufactured_home,Affected,,,,,26.444090036572725,-81.83283711386366,2874.0,431.09999999999997,,
manufactured_home,Affected,,,,,26.444322071588992,-81.83283108232762,2735.0,410.25,,
manufactured_home,Affected,,,,,26.444325280162925,-81.83269539929474,3484.0,522.6,,
manufactured_home,Affected,,,,,26.444319614438765,-81.83258674548598,2380.0,357.0,,
manufactured_home,Affected,,,,,26.44435139712155,-81.83245548606901,2613.0,391.95,,
manufactured_home,Affected,,,,,26.44433383161226,-81.83232702942024,2426.0,363.9,,
manufactured_home,Affected,,,,,26.44434209818716,-81.83220033218107,3627.0,544.05,,
manufactured_home,Affected,,,,,26.444346498073138,-81.83208520232712,2197.0,329.55,,
manufactured_home,Affected,,,,,26.444362188833328,-81.83195012877773,3085.0,462.75,,
manufactured_home,Affected,,,,,26.444114948122273,-81.83220995792342,3303.0,495.45,,
manufactured_home,Affected,,,,,26.44414129397229,-81.83210391256294,3088.0,463.2,,
manufactured_home,Affected,,,,,26.444128062389414,-81.83197154080622,3146.0,471.9,,
manufactured_home,Affected,,,,,26.444346151664895,-81.8318314185973,3051.0,457.65,,
manufactured_home,Affected,,,,,26.444141698212942,-81.83172372625401,3071.0,460.65,,
manufactured_home,Affected,,,,,26.444359697380538,-81.83169274082293,3561.0,534.15,,
manufactured_home,Affected,,,,,26.444153113951074,-81.83160380541538,2029.0,304.34999999999997,,
manufactured_home,Affected,,,,,26.444347355905823,-81.83158940845611,2729.0,409.34999999999997,,
multi_family,Affected,,,,,26.44414205672905,-81.83146171538401,,,,
manufactured_home,Affected,,,,,26.444135813843967,-81.83134146761749,2864.0,429.59999999999997,,
manufactured_home,Affected,,,,,26.4443666216183,-81.83131393608144,3272.0,490.79999999999995,,
manufactured_home,Affected,,,,,26.444377857551345,-81.83095861605395,1908.0,286.2,,
manufactured_home,Affected,,,,,26.44437515602359,-81.83082394030897,3100.0,465.0,,
manufactured_home,Affected,,,,,26.444381672982804,-81.83070579697771,4251.0,637.65,,
manufactured_home,Affected,,,,,26.44436954788663,-81.83057660043558,3062.0,459.3,,
manufactured_home,Affected,,,,,26.444170116698427,-81.83068306144466,4290.0,643.5,,
manufactured_home,Affected,,,,,26.444140406671107,-81.83049034130856,2168.0,325.2,,
manufactured_home,Affected,,,,,26.444169501061207,-81.83034541520358,3245.0,486.75,,
manufactured_home,Affected,,,,,26.444371814985704,-81.8304706843869,3062.0,459.3,,
manufactured_home,Affected,,,,,26.444394468747305,-81.83032328290736,3744.0,561.6,,
manufactured_home,Affected,,,,,26.44440369161537,-81.83020139217857,1848.0,277.2,,
manufactured_home,Affected,,,,,26.4443910444494,-81.83008303606574,1342.0,201.29999999999998,,
manufactured_home,Affected,,,,,26.444392912306014,-81.82996008470671,1420.0,213.0,,
manufactured_home,Affected,,,,,26.444150130984816,-81.83024661754686,1675.0,251.25,,
manufactured_home,Affected,,,,,26.444149425258292,-81.830117454514,1268.0,190.2,,
manufactured_home,Affected,,,,,26.44417686679478,-81.82985661768024,2048.0,307.2,,
manufactured_home,Affected,,,,,26.444397321594856,-81.82983122307994,3473.0,520.9499999999999,,
manufactured_home,Affected,,,,,26.44442817164353,-81.82968979543108,3406.0,510.9,,
manufactured_home,Affected,,,,,26.444504852959124,-81.82970556085411,3338.0,500.7,,
manufactured_home,Affected,,,,,26.444554376372707,-81.82986963267848,1781.0,267.15,,
manufactured_home,Affected,,,,,26.444768303044707,-81.8297161396628,4045.0,606.75,,
manufactured_home,Affected,,,,,26.44476526271095,-81.82983600619907,1473.0,220.95,,
manufactured_home,Affected,,,,,26.444544018843324,-81.82997352560369,1489.0,223.35,,
manufactured_home,Affected,,,,,26.444739811326187,-81.83018704226485,3987.0,598.05,,
manufactured_home,Affected,,,,,26.444532860017066,-81.83036790153605,2490.0,373.5,,
manufactured_home,Affected,,,,,26.444754469876372,-81.83047279227267,2813.0,421.95,,
manufactured_home,Minor,,,,,26.444765731280977,-81.83034772462383,2273.0,568.25,,
manufactured_home,Affected,,,,,26.44451597715455,-81.83061857611281,3017.0,452.55,,
manufactured_home,Affected,,,,,26.444766532716294,-81.83058036465522,1338.0,200.7,,
manufactured_home,Affected,,,,,26.444728712771493,-81.83071268699067,3393.0,508.95,,
manufactured_home,Affected,,,,,26.444524735720815,-81.83075282623834,2937.0,440.55,,
manufactured_home,Affected,,,,,26.444748569876285,-81.83081582471797,1745.0,261.75,,
manufactured_home,Affected,,,,,26.44453784143818,-81.83087711166155,2106.0,315.9,,
manufactured_home,Affected,,,,,26.444523424080487,-81.83101720936759,2756.0,413.4,,
manufactured_home,Affected,,,,,26.444752388442843,-81.83097902394994,3056.0,458.4,,
manufactured_home,Affected,,,,,26.444495098560118,-81.8317181529309,2748.0,412.2,,
manufactured_home,Affected,,,,,26.44453032714947,-81.8315985822021,2778.0,416.7,,
manufactured_home,Affected,,,,,26.444536731437292,-81.83146114763318,2392.0,358.8,,
manufactured_home,Affected,,,,,26.444535122865364,-81.83135232920844,3739.0,560.85,,
manufactured_home,Affected,,,,,26.44472053706001,-81.83172187369891,2237.0,335.55,,
manufactured_home,Affected,,,,,26.444731757044938,-81.83158978528203,3093.0,463.95,,
manufactured_home,Affected,,,,,26.444731697044983,-81.83147745608927,2336.0,350.4,,
manufactured_home,Affected,,,,,26.444526361030732,-81.83212387340457,2899.0,434.84999999999997,,
